name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Paraguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8968.7,,,,,,,,,,7826.3,,,,,9019.7,,,7510.2,,9180.3,,,,,
Peru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5559.3,,,,,,,,,,7673.9,,,,,7664.2,,,7516.8,,8313,,,,,
Philippines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9682.8,,,,,,,,,,12219.1,,,,,12378.1,,,12705.9,,12511.7,,,,,
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27308.1,,,,,,,,,,27374.9,,,,,28975.5,,,28082,,26757.5,,,,,
Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4760.8,,,,,,,,,,5812.6,,,,,6014.2,,,4902.8,,4291.9,,,,,
Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.6,,,,,,,,,,258.6,,,,,267.6,,,290.1,,332.4,,,,,
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19803.8,,,,,,,,,,11335.8,,,,,11361.4,,,10822.6,,8808.3,,,,,
Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150941.5,,,,,,,,,,93229.9,,,,,78051.7,,,63408.9,,63728.2,,,,,
Rwanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5523.5,,,,,,,,,,5988.8,,,,,6446.5,,,6773.2,,6248.8,,,,,
Senegal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2946.3,,,,,,,,,,3794.9,,,,,4042.4,,,5280.7,,6433,,,,,
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4948.7,,,,,,,,,,4181,,,,,4069.2,,,5711.8,,7444.9,,,,,
Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.4,,,,,,,,,,6006.7,,,,,1127.5,,,1113.5,,1871.1,,,,,
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5531.9,,,,,,,,,,3112.3,,,,,3275.6,,,3231.4,,3380.2,,,,,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1313.9,,,,,,,,,,1154.3,,,,,1135.7,,,1159.5,,1168.6,,,,,
Small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8947.8,,,,,,,,,,7164.7,,,,,8358.1,,,7222.7,,6907.8,,,,,
Solomon Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somaliland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21527.1,,,,,,,,,,23217.4,,,,,25176.5,,,22859.9,,21870.2,,,,,
South Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198406.3,,,,,,,,,,250146,,,,,266434.6,,,279066.2,,296985.3,,,,,
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24862.3,,,,,,,,,,27422.6,,,,,26263,,,24160.5,,22550.6,,,,,
Sri Lanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1759.4,,,,,,,,,,2044.5,,,,,2094.1,,,2125.4,,2131.6,,,,,
Saint Kitts and Nevis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Lucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Martin (French part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Vincent and the Grenadines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Sahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335254.4,,,,,,,,,,285417.7,,,,,297546,,,361455.7,,353887.4,,,,,
Sub-Saharan Africa (developing only),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335254.4,,,,,,,,,,285417.7,,,,,297546,,,361455.7,,353887.4,,,,,
Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35986.1,,,,,,,,,,43813.4,,,,,48685.3,,,89036.5,,83293.2,,,,,
Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swaziland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6731.4,,,,,,,,,,6484.9,,,,,5882.7,,,5711,,5629.4,,,,,
Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2846.4,,,,,,,,,,2551.9,,,,,2463.6,,,2540.6,,2441.9,,,,,
Syrian Arab Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4084.8,,,,,,,,,,4677.3,,,,,5502.2,,,6227.1,,5883.1,,,,,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1377.2,,,,,,,,,,1092.8,,,,,1381.6,,,1593.6,,1717.6,,,,,
"Tanzania, United Republic of",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21137.2,,,,,,,,,,18580.2,,,,,21437.4,,,12075.6,,12947.5,,,,,
Thailand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19479.1,,,,,,,,,,20065.3,,,,,22559.3,,,22159.4,,30244.8,,,,,
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2179.7,,,,,,,,,,1807,,,,,1739.7,,,3726.1,,2988.9,,,,,
Tonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.9,,,,,,,,,,241.5,,,,,272.8,,,336.8,,275.8,,,,,
Tunisia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.7,,,,,,,,,,2436.9,,,,,2379.7,,,2506.4,,2904.5,,,,,
Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29013.9,,,,,,,,,,33041.5,,,,,32631.3,,,33878.1,,34913.5,,,,,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2225.1,,,,,,,,,,2907.9,,,,,4330.6,,,4987.1,,4955.2,,,,,
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53886.5,,,,,,,,,,24606.1,,,,,26008.2,,,23581.5,,20676.6,,,,,
United Arab Emirates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.1,,,,,,,,,,1130.5,,,,,1398.8,,,1420.7,,2365.6,,,,,
United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55250.7,,,,,,,,,,34131.6,,,,,30199.1,,,28462.4,,26536.4,,,,,
United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311888.5,,,,,,,,,,326741.3,,,,,320596.4,,,302596.2,,304082,,,,,
Upper middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805655.5,,,,,,,,,,853553.3,,,,,1008788.8,,,1003628.9,,1078011,,,,,
Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6054.9,,,,,,,,,,6333.8,,,,,7032.9,,,7408,,7946.5,,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9195.7,,,,,,,,,,9249.1,,,,,10108.9,,,10924.1,,11966.3,,,,,
Vanuatu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, Bolivarian Republic of",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12018,,,,,,,,,,13223.8,,,,,14949.2,,,17242.6,,15836.1,,,,,
Vietnam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11576.8,,,,,,,,,,19627.3,,,,,22814.1,,,24459.5,,33817.9,,,,,
"Virgin Islands, U.S.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Bank and Gaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2683821.6,,,,,,,,,,2644601.5,,,,,2853922,,,2807337.3,,2859833.5,,,,,
Yemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2069.6,,,,,,,,,,2723.5,,,,,3264.5,,,3518.3,,3599.9,,,,,
Zambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35038.8,,,,,,,,,,21689.5,,,,,24726.3,,,7906.4,,8229.9,,,,,
Zimbabwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6765.4,,,,,,,,,,5595.9,,,,,5744.3,,,4168.4,,4187,,,,,
